transaction_id,posting_date,gl_account_id,gl_account_name,cost_center_id,vendor,description,amount_usd,expense_type,fiscal_quarter,fiscal_year
GL-002710,2025-12-10,6600,Equipment & Hardware,CC-102,Microsoft Azure,Equipment — Engineering — Dec 2025,9955.9,Recurring,Q4 2025,FY2025
GL-004615,2025-05-15,6300,Software & Subscriptions,CC-116,Zscaler Inc,Software — Marketing — May 2025,4454.56,Recurring,Q2 2025,FY2025
GL-004504,2025-09-29,6700,Training & Development,CC-128,Latham & Watkins,Training — HR — Sep 2025,1912.59,Recurring,Q3 2025,FY2025
GL-005292,2026-01-07,6110,Employee Benefits,CC-169,HP Enterprise,Benefits — Executive — Jan 2026,1931.72,Recurring,Q1 2026,FY2026
GL-001180,2025-10-02,6100,Salaries & Wages,CC-120,SAP SE,Compensation — Marketing — Oct 2025,27521.28,Recurring,Q4 2025,FY2025
GL-001326,2025-04-22,6300,Software & Subscriptions,CC-100,AWS Cloud Services,Software — Engineering — Apr 2025,7977.57,Recurring,Q2 2025,FY2025
GL-003669,2025-01-05,6600,Equipment & Hardware,CC-134,Marriott Hotels,Equipment — HR — Jan 2025,11494.42,Recurring,Q1 2025,FY2025
GL-003428,2026-05-15,6700,Training & Development,CC-100,McKinsey & Company,Training — Engineering — May 2026,2314.67,Recurring,Q2 2026,FY2026
GL-005327,2025-10-11,6400,Facilities & Occupancy,CC-152,UPS Logistics,Facilities — Operations — Oct 2025,6138.29,Recurring,Q4 2025,FY2025
GL-005212,2025-09-06,6100,Salaries & Wages,CC-146,Iron Mountain,Compensation — Product — Sep 2025,1500.0,Recurring,Q3 2025,FY2025
GL-004978,2026-04-16,6110,Employee Benefits,CC-147,Oracle Corp,Benefits — Product — Apr 2026,4209.48,Recurring,Q2 2026,FY2026
GL-004584,2025-05-19,6400,Facilities & Occupancy,CC-101,Salesforce Inc,Facilities — Engineering — May 2025,3847.55,Recurring,Q2 2025,FY2025
GL-004956,2025-10-19,6400,Facilities & Occupancy,CC-153,WeWork Office,Facilities — Operations — Oct 2025,6915.33,Recurring,Q4 2025,FY2025
GL-004277,2025-06-09,6500,Professional Services,CC-115,LinkedIn Talent,Professional Services — Marketing — Jun 2025,9263.52,Recurring,Q2 2025,FY2025
GL-000957,2026-05-25,6400,Facilities & Occupancy,CC-138,Deloitte Advisory,Facilities — Legal — May 2026,6223.6,Recurring,Q2 2026,FY2026
GL-002917,2025-06-17,6600,Equipment & Hardware,CC-150,ServiceNow Inc,Equipment — Operations — Jun 2025,12071.88,Recurring,Q2 2025,FY2025
GL-001331,2025-11-09,6200,Travel & Entertainment,CC-123,Salesforce Inc,Travel — Finance — Nov 2025,2562.07,Recurring,Q4 2025,FY2025
GL-001054,2026-01-04,6700,Training & Development,CC-136,Perkins Coie LLP,Training — Legal — Jan 2026,1649.64,Recurring,Q1 2026,FY2026
GL-001740,2026-03-13,6200,Travel & Entertainment,CC-100,McKinsey & Company,Travel — Engineering — Mar 2026,2790.07,Recurring,Q1 2026,FY2026
GL-001175,2025-07-14,6400,Facilities & Occupancy,CC-114,CrowdStrike Holdings,Facilities — Marketing — Jul 2025,5563.32,Recurring,Q3 2025,FY2025
GL-002029,2025-07-16,6600,Equipment & Hardware,CC-137,Datadog Inc,Equipment — Legal — Jul 2025,8431.3,Recurring,Q3 2025,FY2025
GL-003606,2025-01-02,6500,Professional Services,CC-119,Dell Technologies,Professional Services — Marketing — Jan 2025,18995.7,Recurring,Q1 2025,FY2025
GL-000602,2026-03-13,6600,Equipment & Hardware,CC-137,ADP Payroll,Equipment — Legal — Mar 2026,15619.25,Recurring,Q1 2026,FY2026
GL-005797,2025-08-25,6700,Training & Development,CC-138,Willis Towers Watson,Training — Legal — Aug 2025,2836.68,Recurring,Q3 2025,FY2025
GL-001602,2026-02-10,6200,Travel & Entertainment,CC-121,KPMG Consulting,Travel — Finance — Feb 2026,1992.06,Recurring,Q1 2026,FY2026
GL-001731,2025-09-15,6500,Professional Services,CC-133,American Express Travel,Professional Services — HR — Sep 2025,40233.66,Recurring,Q3 2025,FY2025
GL-001144,2025-02-10,6200,Travel & Entertainment,CC-124,Microsoft Azure,Travel — Finance — Feb 2025,3395.93,Recurring,Q1 2025,FY2025
GL-000976,2025-07-30,6400,Facilities & Occupancy,CC-126,Forrester Research,Facilities — Finance — Jul 2025,3051.29,Recurring,Q3 2025,FY2025
GL-000610,2025-06-30,6700,Training & Development,CC-118,CrowdStrike Holdings,Training — Marketing — Jun 2025,4204.19,Recurring,Q2 2025,FY2025
GL-002513,2025-05-09,6300,Software & Subscriptions,CC-102,ADP Payroll,Software — Engineering — May 2025,5625.83,Recurring,Q2 2025,FY2025
GL-001385,2025-08-26,6110,Employee Benefits,CC-110,Marriott Hotels,Benefits — Sales — Aug 2025,5271.04,Recurring,Q3 2025,FY2025
GL-002572,2025-04-17,6110,Employee Benefits,CC-161,UPS Logistics,Benefits — IT — Apr 2025,5657.1,Recurring,Q2 2025,FY2025
GL-002798,2025-09-07,6600,Equipment & Hardware,CC-145,JLL Real Estate,Equipment — Product — Sep 2025,3353.88,Recurring,Q3 2025,FY2025
GL-002764,2025-12-26,6600,Equipment & Hardware,CC-115,Robert Half,Equipment — Marketing — Dec 2025,11195.54,Recurring,Q4 2025,FY2025
GL-002448,2025-01-02,6500,Professional Services,CC-122,Deloitte Advisory,Professional Services — Finance — Jan 2025,28899.3,Recurring,Q1 2025,FY2025
GL-002124,2026-04-20,6500,Professional Services,CC-145,WeWork Office,Professional Services — Product — Apr 2026,33166.14,Recurring,Q2 2026,FY2026
GL-000919,2025-12-08,6300,Software & Subscriptions,CC-156,Latham & Watkins,Software — IT — Dec 2025,9263.04,Recurring,Q4 2025,FY2025
GL-000225,2026-01-30,6100,Salaries & Wages,CC-114,Robert Half,Compensation — Marketing — Jan 2026,10465.39,Recurring,Q1 2026,FY2026
GL-004827,2026-03-17,6700,Training & Development,CC-100,Datadog Inc,Training — Engineering — Mar 2026,2325.08,Recurring,Q1 2026,FY2026
GL-005405,2026-01-15,6500,Professional Services,CC-165,SAP SE,Professional Services — Executive — Jan 2026,41437.0,Recurring,Q1 2026,FY2026
GL-004576,2026-02-07,6600,Equipment & Hardware,CC-149,Mercer Consulting,Equipment — Operations — Feb 2026,13947.84,Recurring,Q1 2026,FY2026
GL-003063,2025-05-19,6500,Professional Services,CC-108,CBRE Group,Professional Services — Sales — May 2025,14472.36,Recurring,Q2 2025,FY2025
GL-000325,2025-05-29,6600,Equipment & Hardware,CC-149,Salesforce Inc,Equipment — Operations — May 2025,14697.08,Recurring,Q2 2025,FY2025
GL-000301,2025-10-15,6200,Travel & Entertainment,CC-122,Cisco Systems,Travel — Finance — Oct 2025,3014.66,Recurring,Q4 2025,FY2025
GL-004898,2025-05-05,6300,Software & Subscriptions,CC-136,Oracle Corp,Software — Legal — May 2025,6932.22,Recurring,Q2 2025,FY2025
GL-001204,2025-04-21,6200,Travel & Entertainment,CC-163,Snowflake Computing,Travel — Executive — Apr 2025,2999.7,Recurring,Q2 2025,FY2025
GL-003957,2025-12-11,6600,Equipment & Hardware,CC-112,FedEx Shipping,Equipment — Sales — Dec 2025,11438.36,Recurring,Q4 2025,FY2025
GL-000256,2025-09-19,6500,Professional Services,CC-103,KPMG Consulting,Professional Services — Engineering — Sep 2025,24256.02,Recurring,Q3 2025,FY2025
GL-004229,2026-05-29,6100,Salaries & Wages,CC-136,Oracle Corp,Compensation — Legal — May 2026,16640.04,Recurring,Q2 2026,FY2026
GL-005712,2025-04-28,6200,Travel & Entertainment,CC-121,Deloitte Advisory,Travel — Finance — Apr 2025,1273.75,Recurring,Q2 2025,FY2025
GL-000598,2025-08-27,6100,Salaries & Wages,CC-112,Marriott Hotels,Compensation — Sales — Aug 2025,19044.63,Recurring,Q3 2025,FY2025
GL-002164,2025-04-14,6400,Facilities & Occupancy,CC-113,Dell Technologies,Facilities — Sales — Apr 2025,3132.41,Recurring,Q2 2025,FY2025
GL-001126,2026-05-15,6500,Professional Services,CC-100,Gartner Inc,Professional Services — Engineering — May 2026,17989.55,Recurring,Q2 2026,FY2026
GL-005742,2025-05-08,6400,Facilities & Occupancy,CC-113,FedEx Shipping,Facilities — Sales — May 2025,8428.3,Recurring,Q2 2025,FY2025
GL-001788,2026-01-01,6200,Travel & Entertainment,CC-109,Snowflake Computing,Travel — Sales — Jan 2026,4838.85,Recurring,Q1 2026,FY2026
GL-004080,2026-03-14,6600,Equipment & Hardware,CC-165,SAP SE,Equipment — Executive — Mar 2026,8253.93,Recurring,Q1 2026,FY2026
GL-003622,2026-01-05,6600,Equipment & Hardware,CC-133,Marriott Hotels,Equipment — HR — Jan 2026,10108.44,Recurring,Q1 2026,FY2026
GL-001299,2025-03-18,6600,Equipment & Hardware,CC-168,WeWork Office,Equipment — Executive — Mar 2025,3911.36,Recurring,Q1 2025,FY2025
GL-005660,2026-01-12,6600,Equipment & Hardware,CC-153,Willis Towers Watson,Equipment — Operations — Jan 2026,8153.01,Recurring,Q1 2026,FY2026
GL-001039,2025-01-02,6110,Employee Benefits,CC-113,CBRE Group,Benefits — Sales — Jan 2025,9412.91,Recurring,Q1 2025,FY2025
GL-005301,2026-01-28,6110,Employee Benefits,CC-111,WeWork Office,Benefits — Sales — Jan 2026,4410.47,Recurring,Q1 2026,FY2026
GL-004670,2025-02-09,6100,Salaries & Wages,CC-154,SAP SE,Compensation — Operations — Feb 2025,18580.7,Recurring,Q1 2025,FY2025
GL-003711,2025-08-15,6100,Salaries & Wages,CC-102,SAP SE,Compensation — Engineering — Aug 2025,16846.39,Recurring,Q3 2025,FY2025
GL-004349,2026-02-06,6200,Travel & Entertainment,CC-139,CrowdStrike Holdings,Travel — Legal — Feb 2026,3401.35,Recurring,Q1 2026,FY2026
GL-001111,2025-06-09,6200,Travel & Entertainment,CC-117,Willis Towers Watson,Travel — Marketing — Jun 2025,2090.74,Recurring,Q2 2025,FY2025
GL-000843,2026-03-02,6200,Travel & Entertainment,CC-127,Iron Mountain,Travel — Finance — Mar 2026,2584.02,Recurring,Q1 2026,FY2026
GL-003122,2025-04-02,6100,Salaries & Wages,CC-119,Forrester Research,Compensation — Marketing — Apr 2025,24982.4,Recurring,Q2 2025,FY2025
GL-005207,2025-12-31,6400,Facilities & Occupancy,CC-106,Baker McKenzie LLP,Facilities — Engineering — Dec 2025,6886.86,Recurring,Q4 2025,FY2025
GL-003332,2025-01-31,6600,Equipment & Hardware,CC-143,Salesforce Inc,Equipment — Product — Jan 2025,10919.82,Recurring,Q1 2025,FY2025
GL-000308,2026-05-10,6200,Travel & Entertainment,CC-169,Perkins Coie LLP,Travel — Executive — May 2026,820.47,Recurring,Q2 2026,FY2026
GL-004180,2025-12-25,6400,Facilities & Occupancy,CC-109,AWS Cloud Services,Facilities — Sales — Dec 2025,6894.09,Recurring,Q4 2025,FY2025
GL-004228,2025-06-06,6500,Professional Services,CC-159,KPMG Consulting,Professional Services — IT — Jun 2025,10173.34,Recurring,Q2 2025,FY2025
GL-003866,2025-02-03,6600,Equipment & Hardware,CC-116,LinkedIn Talent,Equipment — Marketing — Feb 2025,3049.75,Recurring,Q1 2025,FY2025
GL-003546,2025-05-13,6500,Professional Services,CC-169,UPS Logistics,Professional Services — Executive — May 2025,10601.7,Recurring,Q2 2025,FY2025
GL-000235,2026-01-18,6200,Travel & Entertainment,CC-103,PwC Advisory,Travel — Engineering — Jan 2026,3942.84,Recurring,Q1 2026,FY2026
GL-001634,2025-03-08,6700,Training & Development,CC-124,Snowflake Computing,Training — Finance — Mar 2025,2650.77,Recurring,Q1 2025,FY2025
GL-000532,2025-03-14,6700,Training & Development,CC-131,Snowflake Computing,Training — HR — Mar 2025,1853.53,Recurring,Q1 2025,FY2025
GL-003780,2025-03-17,6100,Salaries & Wages,CC-164,McKinsey & Company,Compensation — Executive — Mar 2025,15406.72,Recurring,Q1 2025,FY2025
GL-002746,2025-10-20,6400,Facilities & Occupancy,CC-105,Cisco Systems,Facilities — Engineering — Oct 2025,4073.8,Recurring,Q4 2025,FY2025
GL-005621,2025-04-04,6100,Salaries & Wages,CC-129,Microsoft Azure,Compensation — HR — Apr 2025,16943.19,Recurring,Q2 2025,FY2025
GL-002852,2026-02-23,6700,Training & Development,CC-149,WeWork Office,Training — Operations — Feb 2026,2538.58,Recurring,Q1 2026,FY2026
GL-002334,2025-06-22,6100,Salaries & Wages,CC-136,AWS Cloud Services,Compensation — Legal — Jun 2025,17016.1,Recurring,Q2 2025,FY2025
GL-000261,2025-12-08,6700,Training & Development,CC-167,Robert Half,Training — Executive — Dec 2025,4618.13,Recurring,Q4 2025,FY2025
GL-005793,2026-02-06,6700,Training & Development,CC-101,FedEx Shipping,Training — Engineering — Feb 2026,3536.42,Recurring,Q1 2026,FY2026
GL-003207,2025-01-10,6300,Software & Subscriptions,CC-140,Robert Half,Software — Legal — Jan 2025,4699.09,Recurring,Q1 2025,FY2025
GL-001064,2025-08-18,6110,Employee Benefits,CC-128,HP Enterprise,Benefits — HR — Aug 2025,6859.55,Recurring,Q3 2025,FY2025
GL-001729,2025-08-13,6200,Travel & Entertainment,CC-162,KPMG Consulting,Travel — IT — Aug 2025,1236.64,Recurring,Q3 2025,FY2025
GL-005137,2026-03-15,6600,Equipment & Hardware,CC-147,AWS Cloud Services,Equipment — Product — Mar 2026,7751.63,Recurring,Q1 2026,FY2026
GL-001560,2025-07-02,6200,Travel & Entertainment,CC-132,HP Enterprise,Travel — HR — Jul 2025,2256.22,Recurring,Q3 2025,FY2025
GL-005240,2025-01-03,6500,Professional Services,CC-102,JLL Real Estate,Professional Services — Engineering — Jan 2025,43838.11,Recurring,Q1 2025,FY2025
GL-004522,2026-01-19,6300,Software & Subscriptions,CC-118,Deloitte Advisory,Software — Marketing — Jan 2026,11879.01,Recurring,Q1 2026,FY2026
GL-001303,2025-01-05,6200,Travel & Entertainment,CC-134,JLL Real Estate,Travel — HR — Jan 2025,2834.7,Recurring,Q1 2025,FY2025
GL-001002,2025-04-21,6500,Professional Services,CC-139,ADP Payroll,Professional Services — Legal — Apr 2025,14254.94,Recurring,Q2 2025,FY2025
GL-000122,2025-08-13,6600,Equipment & Hardware,CC-165,Dell Technologies,Equipment — Executive — Aug 2025,24080.51,Recurring,Q3 2025,FY2025
GL-000665,2025-12-26,6700,Training & Development,CC-134,Mercer Consulting,Training — HR — Dec 2025,2723.31,Recurring,Q4 2025,FY2025
GL-001864,2025-06-26,6200,Travel & Entertainment,CC-133,HP Enterprise,Travel — HR — Jun 2025,891.47,Recurring,Q2 2025,FY2025
GL-000360,2025-09-22,6110,Employee Benefits,CC-144,HP Enterprise,Benefits — Product — Sep 2025,7488.93,Recurring,Q3 2025,FY2025
GL-002663,2026-04-20,6100,Salaries & Wages,CC-165,Baker McKenzie LLP,Compensation — Executive — Apr 2026,5453.72,Recurring,Q2 2026,FY2026
GL-002587,2025-06-26,6100,Salaries & Wages,CC-161,Willis Towers Watson,Compensation — IT — Jun 2025,23480.44,Recurring,Q2 2025,FY2025
GL-002140,2025-12-03,6300,Software & Subscriptions,CC-114,Robert Half,Software — Marketing — Dec 2025,7164.05,Recurring,Q4 2025,FY2025
GL-004275,2025-01-23,6100,Salaries & Wages,CC-126,Microsoft Azure,Compensation — Finance — Jan 2025,2652.03,Recurring,Q1 2025,FY2025
GL-004166,2026-03-19,6400,Facilities & Occupancy,CC-123,Mercer Consulting,Facilities — Finance — Mar 2026,7408.47,Recurring,Q1 2026,FY2026
GL-002181,2025-01-03,6110,Employee Benefits,CC-127,Accenture Consulting,Benefits — Finance — Jan 2025,3922.92,Recurring,Q1 2025,FY2025
GL-004758,2025-10-07,6400,Facilities & Occupancy,CC-143,ADP Payroll,Facilities — Product — Oct 2025,893.43,Recurring,Q4 2025,FY2025
GL-004699,2025-09-25,6100,Salaries & Wages,CC-160,United Airlines,Compensation — IT — Sep 2025,12920.27,Recurring,Q3 2025,FY2025
GL-000515,2025-04-29,6400,Facilities & Occupancy,CC-100,Latham & Watkins,Facilities — Engineering — Apr 2025,3036.38,Recurring,Q2 2025,FY2025
GL-000425,2026-05-11,6110,Employee Benefits,CC-167,Robert Half,Benefits — Executive — May 2026,2743.94,Recurring,Q2 2026,FY2026
GL-003373,2026-05-26,6500,Professional Services,CC-123,JLL Real Estate,Professional Services — Finance — May 2026,41260.2,Recurring,Q2 2026,FY2026
GL-005182,2025-02-12,6100,Salaries & Wages,CC-125,Perkins Coie LLP,Compensation — Finance — Feb 2025,18107.26,Recurring,Q1 2025,FY2025
GL-002664,2026-01-11,6100,Salaries & Wages,CC-107,Perkins Coie LLP,Compensation — Sales — Jan 2026,18504.66,Recurring,Q1 2026,FY2026
GL-004871,2025-10-06,6700,Training & Development,CC-127,American Express Travel,Training — Finance — Oct 2025,4051.58,Recurring,Q4 2025,FY2025
GL-004031,2026-05-15,6110,Employee Benefits,CC-156,Willis Towers Watson,Benefits — IT — May 2026,2783.68,Recurring,Q2 2026,FY2026
GL-001585,2026-02-09,6700,Training & Development,CC-140,Baker McKenzie LLP,Training — Legal — Feb 2026,3466.53,Recurring,Q1 2026,FY2026
GL-002832,2026-01-26,6200,Travel & Entertainment,CC-112,Deloitte Advisory,Travel — Sales — Jan 2026,1410.25,Recurring,Q1 2026,FY2026
GL-001891,2025-03-14,6700,Training & Development,CC-119,Zscaler Inc,Training — Marketing — Mar 2025,2783.69,Recurring,Q1 2025,FY2025
GL-003689,2025-02-10,6600,Equipment & Hardware,CC-162,CBRE Group,Equipment — IT — Feb 2025,19917.13,Recurring,Q1 2025,FY2025
GL-003224,2025-07-07,6400,Facilities & Occupancy,CC-131,United Airlines,Facilities — HR — Jul 2025,1608.36,Recurring,Q3 2025,FY2025
GL-005061,2026-01-27,6500,Professional Services,CC-133,American Express Travel,Professional Services — HR — Jan 2026,42493.09,Recurring,Q1 2026,FY2026
GL-002886,2025-01-19,6110,Employee Benefits,CC-136,Robert Half,Benefits — Legal — Jan 2025,4617.17,Recurring,Q1 2025,FY2025
GL-003933,2026-02-16,6100,Salaries & Wages,CC-103,HP Enterprise,Compensation — Engineering — Feb 2026,14678.54,Recurring,Q1 2026,FY2026
GL-005893,2025-08-11,6800,One-Time Project Costs,CC-909,CBRE Group,Project: Customer Portal Redesign — originated by Marketing,13853.51,One-Time,Q3 2025,FY2025
GL-000031,2025-03-28,6500,Professional Services,CC-114,Snowflake Computing,Professional Services — Marketing — Mar 2025,6886.3,Recurring,Q1 2025,FY2025
GL-003674,2025-07-30,6110,Employee Benefits,CC-124,Baker McKenzie LLP,Benefits — Finance — Jul 2025,7039.14,Recurring,Q3 2025,FY2025
GL-005664,2025-05-26,6200,Travel & Entertainment,CC-116,Gartner Inc,Travel — Marketing — May 2025,3387.76,Recurring,Q2 2025,FY2025
GL-000021,2025-11-24,6110,Employee Benefits,CC-100,Zscaler Inc,Benefits — Engineering — Nov 2025,4550.43,Recurring,Q4 2025,FY2025
GL-001949,2025-01-08,6110,Employee Benefits,CC-139,Forrester Research,Benefits — Legal — Jan 2025,4553.7,Recurring,Q1 2025,FY2025
GL-001442,2025-07-08,6700,Training & Development,CC-160,ServiceNow Inc,Training — IT — Jul 2025,1974.43,Recurring,Q3 2025,FY2025
GL-002224,2026-02-09,6200,Travel & Entertainment,CC-163,ServiceNow Inc,Travel — Executive — Feb 2026,1116.07,Recurring,Q1 2026,FY2026
GL-004767,2025-12-22,6700,Training & Development,CC-136,Zscaler Inc,Training — Legal — Dec 2025,2085.53,Recurring,Q4 2025,FY2025
GL-002682,2025-04-08,6100,Salaries & Wages,CC-112,Robert Half,Compensation — Sales — Apr 2025,15669.18,Recurring,Q2 2025,FY2025
GL-003134,2025-06-13,6100,Salaries & Wages,CC-168,CBRE Group,Compensation — Executive — Jun 2025,14251.58,Recurring,Q2 2025,FY2025
GL-003651,2025-09-08,6200,Travel & Entertainment,CC-139,Marriott Hotels,Travel — Legal — Sep 2025,3111.28,Recurring,Q3 2025,FY2025
GL-001316,2025-03-18,6100,Salaries & Wages,CC-150,IDC Advisory,Compensation — Operations — Mar 2025,17825.3,Recurring,Q1 2025,FY2025
GL-003617,2026-05-13,6600,Equipment & Hardware,CC-155,Datadog Inc,Equipment — Operations — May 2026,8831.39,Recurring,Q2 2026,FY2026
GL-001648,2025-11-10,6400,Facilities & Occupancy,CC-150,KPMG Consulting,Facilities — Operations — Nov 2025,5363.49,Recurring,Q4 2025,FY2025
GL-001679,2026-02-18,6600,Equipment & Hardware,CC-102,Robert Half,Equipment — Engineering — Feb 2026,7048.04,Recurring,Q1 2026,FY2026
